TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AgeGroup,AmountGroup,Target
0.17104515725564792,2023-07-31 18:39:50,1,35,0,0.7258064516129032,2,0.3758620689655172,0.0,0.28382629527705666,2024-11-04 8:07:31,1,0,3
0.017593871329181544,2023-01-09 16:13:21,1,30,2,0.32258064516129037,0,0.031034482758620682,0.0,0.9486776000656059,2024-11-04 8:11:45,2,0,1
0.028694270005472026,2023-04-12 16:03:37,1,40,0,0.016129032258064557,3,0.36896551724137927,0.0,0.009446962170475522,2024-11-04 8:08:03,2,0,3
0.1584542825129635,2023-07-26 16:52:28,1,21,1,0.14516129032258068,3,0.07931034482758621,0.0,0.05158119319151912,2024-11-04 8:09:53,2,0,0
0.22670349428042838,2023-10-04 17:49:29,1,6,1,0.903225806451613,2,0.27586206896551724,0.0,0.3073274117851088,2024-11-04 8:11:12,1,0,2
0.08558772181254397,2023-12-13 16:01:38,1,3,1,0.12903225806451613,3,0.22413793103448276,0.0,0.09464573555765579,2024-11-04 8:10:33,2,0,2
0.2657737707481043,2023-10-09 16:29:40,1,28,2,0.016129032258064557,3,0.3275862068965517,0.0,0.04573918748327928,2024-11-04 8:11:35,2,0,1
0.3265706021835995,2023-11-27 16:45:57,1,10,2,0.12903225806451613,3,0.4413793103448276,0.0,0.011041397510476086,2024-11-04 8:07:24,2,0,2
0.22112202621361754,2023-02-21 17:45:55,1,29,2,0.532258064516129,1,0.8758620689655173,0.0,0.34164743082153753,2024-11-04 8:09:17,0,0,1
0.044385960340829145,2023-06-07 16:45:34,1,41,1,0.7903225806451613,0,0.46551724137931033,0.0,0.9950869612562968,2024-11-04 8:06:45,1,0,3
0.08819866065612214,2023-09-07 16:51:27,1,36,1,0.16129032258064518,3,0.4551724137931034,0.0,0.05496029372026398,2024-11-04 8:08:58,2,0,3
0.05439195351382338,2023-03-29 17:47:16,1,29,0,0.7096774193548387,2,0.27586206896551724,0.0,0.29418609184539085,2024-11-04 8:10:42,1,0,1
0.16504156135185136,2023-08-04 17:53:40,1,23,1,0.11290322580645162,3,0.2517241379310345,0.0,0.08219408284341866,2024-11-04 8:09:15,2,0,1
0.20129765223962268,2023-06-09 16:18:15,1,16,1,0.4838709677419355,1,0.06206896551724138,0.0,0.3716782036924756,2024-11-04 8:07:09,0,0,0
0.058269275868358644,2023-10-02 16:35:22,1,18,1,0.08064516129032262,3,0.1413793103448276,0.0,0.055727935018021424,2024-11-04 8:11:37,2,0,0
0.2961461291919639,2023-10-06 18:44:37,1,16,0,0.4516129032258065,1,0.489655172413793,0.0,0.3628926767557946,2024-11-04 8:09:17,0,0,0
0.1820778070198296,2023-11-07 16:48:23,1,19,2,0.4838709677419355,1,0.7448275862068966,0.0,0.4403095032917158,2024-11-04 8:08:09,0,0,0
0.002871511582458243,2023-11-02 16:01:40,1,5,2,0.5161290322580645,0,0.393103448275862,0.0,0.9334619009272195,2024-11-04 8:11:32,0,0,2
0.1553847356489564,2023-04-25 16:11:24,1,16,1,0.6129032258064516,2,0.7413793103448276,0.0,0.1958426375671014,2024-11-04 8:10:12,0,0,0
0.2714125648174688,2023-04-18 18:40:47,1,0,1,0.11290322580645162,3,0.4068965517241379,0.0,0.12436662871032231,2024-11-04 8:12:10,2,0,2
0.06946348073064595,2023-07-18 16:12:00,1,1,0,0.4193548387096775,1,0.7241379310344828,0.0,0.25173727577412797,2024-11-04 8:10:18,0,0,2
0.07449774604580868,2023-01-13 17:00:16,1,9,2,0.27419354838709675,1,0.43103448275862066,0.0,0.4217032763898542,2024-11-04 8:09:26,2,0,2
0.012773275659900461,2023-07-04 18:20:33,1,4,0,0.7096774193548387,2,0.15517241379310343,0.0,0.38750156284239695,2024-11-04 8:12:15,1,0,2
0.12083279047346066,2023-12-28 17:31:03,1,43,0,0.30645161290322587,1,0.1413793103448276,0.0,0.44288063110600845,2024-11-04 8:09:17,2,0,3
0.15498682416176962,2023-06-12 17:53:52,1,18,2,0.06451612903225812,3,0.35517241379310344,0.0,0.035822364308309484,2024-11-04 8:08:22,2,0,0
0.04756494775516586,2023-03-13 16:32:12,1,25,1,0.4193548387096775,0,0.20344827586206898,0.0,0.979703886738627,2024-11-04 8:11:36,0,0,1
0.0625530916955468,2023-12-18 18:46:27,1,24,1,0.016129032258064557,3,0.23103448275862065,0.0,0.08477260475077203,2024-11-04 8:06:50,2,0,1
0.0906741016754827,2023-07-17 18:54:31,1,39,2,0.5161290322580645,0,0.19655172413793104,0.0,0.7008988528400713,2024-11-04 8:10:29,0,0,3
0.09560413789509341,2023-06-19 18:22:10,1,10,0,0.32258064516129037,1,0.3172413793103448,0.0,0.030333930686427268,2024-11-04 8:09:51,2,0,2
0.13531542330041432,2023-11-06 16:34:10,1,10,2,0.5,0,0.5517241379310345,0.0,0.475615625466332,2024-11-04 8:09:38,0,0,2
0.08049091904005003,2023-07-03 16:40:24,1,36,2,0.25806451612903225,0,0.506896551724138,0.0,0.0956170505097219,2024-11-04 8:09:42,2,0,3
0.012663835109570837,2023-10-20 17:27:35,1,23,1,0.7419354838709677,0,0.20344827586206898,0.0,0.6566411727300472,2024-11-04 8:12:05,1,0,1
0.20465382911639785,2023-11-20 16:28:09,1,18,2,0.09677419354838712,3,0.3103448275862069,0.0,0.046408016810134484,2024-11-04 8:08:38,2,0,0
0.12007191807593089,2023-03-27 18:16:04,1,15,1,0.04838709677419356,3,0.43103448275862066,0.0,0.03473879357977622,2024-11-04 8:10:44,2,0,0
0.3355707845845167,2023-03-02 16:05:09,1,35,0,0.1774193548387097,1,0.21379310344827585,0.0,0.0700603761307921,2024-11-04 8:08:04,2,1,3
0.01308075149177893,2023-07-17 17:08:24,1,21,0,0.6290322580645161,1,0.23448275862068962,0.0,0.0067077867866212615,2024-11-04 8:11:05,0,0,0
0.0767959976027308,2023-09-01 17:26:02,1,5,1,0.8548387096774193,2,0.4241379310344827,0.0,0.13541609250413736,2024-11-04 8:07:22,1,0,2
0.059806655027750996,2023-09-11 16:19:04,1,35,1,0.30645161290322587,0,0.5689655172413793,0.0,0.5069934676548761,2024-11-04 8:08:38,2,0,3
0.19965604398467832,2023-01-24 17:23:56,1,13,1,0.19354838709677424,1,0.04827586206896552,0.0,0.5915731537957913,2024-11-04 8:11:07,2,0,0
0.10209239909320686,2023-02-24 16:29:23,1,41,1,0.14516129032258068,1,0.4689655172413793,0.0,0.6263206858491849,2024-11-04 8:08:32,2,0,3
0.06758214555593192,2023-01-02 16:36:02,1,19,0,0.22580645161290325,1,0.7758620689655172,0.0,0.5279160622555749,2024-11-04 8:06:35,2,0,0
0.15980404930036218,2023-11-30 16:31:03,1,7,2,0.4516129032258065,1,0.1413793103448276,0.0,0.6262682550074815,2024-11-04 8:10:48,0,0,2
0.05978580920864059,2023-11-01 16:52:01,1,39,2,0.6612903225806451,2,0.24137931034482757,0.0,0.4062334893262906,2024-11-04 8:09:24,1,0,3
0.3941579591943091,2023-03-06 16:47:02,1,34,1,0.14516129032258068,3,0.02413793103448276,0.0,0.021469757487191415,2024-11-04 8:11:40,2,1,3
0.2623967480522188,2023-11-27 18:32:49,1,20,2,0.06451612903225812,3,0.08620689655172413,0.0,0.023296098473187005,2024-11-04 8:09:22,2,0,0
0.07440393985981186,2023-07-31 16:37:46,1,35,0,0.7258064516129032,2,0.4724137931034483,0.0,0.5296993830637627,2024-11-04 8:10:42,1,0,3
0.17072725851421425,2023-02-10 16:52:48,1,14,2,0.3548387096774194,1,0.32413793103448274,0.0,0.025469961833036004,2024-11-04 8:06:30,0,0,0
0.0011673658701826615,2023-07-21 16:43:11,1,36,2,0.467741935483871,0,0.33448275862068966,0.0,0.8095873155005735,2024-11-04 8:09:53,0,0,3
0.21230945618469393,2023-07-07 16:11:38,1,4,2,0.12903225806451613,1,0.17931034482758618,0.0,0.5542470998350445,2024-11-04 8:09:17,2,0,2
0.06022878286473669,2023-05-22 17:09:52,1,14,1,0.33870967741935487,1,0.5413793103448277,0.0,0.428843281525388,2024-11-04 8:10:02,0,0,0
0.027782265419391824,2023-08-16 16:17:12,1,15,0,0.8225806451612903,2,0.38275862068965516,0.0,0.10419487065042476,2024-11-04 8:08:43,1,0,0
0.16552101519139067,2023-01-02 16:45:05,1,11,2,0.14516129032258068,3,0.2793103448275862,0.0,0.0029744419812405137,2024-11-04 8:11:32,2,0,0
0.17270239987492508,2023-08-25 17:26:07,1,32,2,0.3709677419354839,1,0.17586206896551726,0.0,0.27367017236303115,2024-11-04 8:11:00,0,0,1
0.002491075383693358,2023-11-27 16:38:34,1,42,0,0.6129032258064516,2,0.10689655172413794,0.0,0.3668216289321451,2024-11-04 8:10:48,0,0,3
0.31193162571331784,2023-09-04 16:48:35,1,30,1,0.6290322580645161,0,0.5103448275862069,0.0,0.08834395169909538,2024-11-04 8:10:13,0,0,1
0.43829376970581335,2023-08-09 17:34:26,1,40,2,0.12903225806451613,3,0.24137931034482757,0.0,0.0673796813011453,2024-11-04 8:09:58,2,1,3
0.019746202152330822,2023-09-07 16:07:40,1,23,2,0.12903225806451613,3,0.3379310344827586,0.0,0.013607147802542761,2024-11-04 8:07:42,2,0,1
0.06486176616202412,2023-07-03 17:14:07,1,28,1,0.24193548387096775,1,0.3275862068965517,0.0,0.4173326952006959,2024-11-04 8:07:25,2,0,1
0.10828360736899705,2023-11-20 17:10:02,1,21,2,0.467741935483871,1,0.906896551724138,0.0,0.6213545440735,2024-11-04 8:08:45,0,0,0
0.1985929072100477,2023-08-21 16:46:05,1,0,0,0.6129032258064516,0,0.22413793103448276,0.0,0.7887547943971597,2024-11-04 8:09:32,0,0,2
0.008286213096385856,2023-10-16 16:59:36,1,25,0,0.5161290322580645,0,0.393103448275862,0.0,0.9612267203701887,2024-11-04 8:11:59,0,0,1
0.2531828960054199,2023-06-20 17:21:50,1,28,2,0.0,3,0.2,0.0,0.11073931519943216,2024-11-04 8:07:03,3,0,1
0.17517262943950804,2023-01-16 16:53:38,1,35,1,0.04838709677419356,3,0.027586206896551724,0.0,0.06044402201019848,2024-11-04 8:09:57,2,0,3
0.12210959689397294,2023-09-01 16:09:08,1,6,2,0.08064516129032262,3,0.3793103448275862,0.0,0.01093855239790438,2024-11-04 8:08:47,2,0,2
0.0029913750423430697,2023-10-23 18:38:15,1,6,2,0.19354838709677424,0,0.8137931034482759,0.0,0.35905110931561623,2024-11-04 8:09:43,2,0,2
0.11823748599421527,2023-07-03 17:42:08,1,5,0,0.0,3,0.9793103448275863,0.0,0.016178947807113656,2024-11-04 8:11:34,3,0,2
0.02375902233108372,2023-02-16 17:57:10,1,20,0,0.03225806451612906,3,0.2827586206896551,0.0,0.1047205234480135,2024-11-04 8:07:24,2,0,0
0.21640044818511087,2023-07-28 16:29:23,1,22,0,0.7741935483870968,0,0.45172413793103444,0.0,0.6730244663817477,2024-11-04 8:10:23,1,0,1
0.13836412434531098,2023-02-06 17:48:55,1,30,2,0.5806451612903226,2,0.2827586206896551,0.0,0.2920612983758539,2024-11-04 8:12:18,0,0,1
0.036031998332334475,2023-07-24 18:08:43,1,41,2,1.0,2,0.35517241379310344,0.0,0.4269429996087853,2024-11-04 8:09:04,1,0,3
0.13947937566771765,2023-10-09 16:52:47,1,35,2,0.03225806451612906,3,0.5172413793103449,0.0,0.033267369060694746,2024-11-04 8:08:34,2,0,3
0.25836829350913304,2023-11-03 16:45:52,1,37,1,0.6935483870967742,0,0.8793103448275862,0.0,0.8606327730403301,2024-11-04 8:09:41,1,0,3
0.1959506996378039,2023-02-15 16:41:11,1,40,0,0.30645161290322587,1,0.810344827586207,0.0,0.6023597911908121,2024-11-04 8:09:58,2,0,3
0.018500664460484144,2023-09-19 17:38:18,1,5,1,0.08064516129032262,3,0.38620689655172413,0.0,0.034322707797541666,2024-11-04 8:11:40,2,0,2
0.0147327826562785,2023-05-31 16:37:39,1,42,2,0.7096774193548387,0,0.30689655172413793,0.0,0.5760186707571687,2024-11-04 8:06:30,1,0,3
0.16015321677046146,2023-01-09 16:12:01,1,11,1,0.24193548387096775,0,0.9482758620689655,0.0,0.3499751961787327,2024-11-04 8:06:33,2,0,0
0.038877452640904704,2023-08-14 17:43:17,1,26,1,0.8387096774193548,0,0.396551724137931,0.0,0.45844923014047434,2024-11-04 8:07:39,1,0,1
0.15498682416176962,2023-11-24 18:51:32,1,18,1,0.532258064516129,2,0.4379310344827586,0.0,0.09237306022690457,2024-11-04 8:09:21,0,0,0
0.12072334992313102,2023-01-31 18:31:22,1,22,0,0.25806451612903225,1,0.5344827586206897,0.0,0.0007736910102616569,2024-11-04 8:12:15,2,0,1
0.06563827292388669,2023-02-14 16:07:01,1,3,1,0.9193548387096775,2,0.8896551724137931,0.0,0.374303106729028,2024-11-04 8:08:42,1,0,2
0.15847512833207392,2023-12-04 17:07:34,1,15,1,0.20967741935483875,1,0.0896551724137931,0.0,0.26590839122011944,2024-11-04 8:08:45,2,0,0
0.14674935508247128,2023-05-16 17:26:37,1,11,0,0.06451612903225812,3,0.34137931034482755,0.0,0.09980210718208427,2024-11-04 8:07:38,2,0,0
0.40525314641582194,2023-03-20 16:58:12,1,15,1,0.20967741935483875,1,0.02413793103448276,0.0,0.4520009088012562,2024-11-04 8:09:15,2,1,0
0.06197462021523308,2023-08-25 18:01:38,1,20,1,0.6129032258064516,2,0.296551724137931,0.0,0.36400784042740547,2024-11-04 8:07:34,0,0,0
0.09220626938009745,2023-05-15 17:25:28,1,6,2,0.935483870967742,2,0.11379310344827585,0.0,0.3523655048081771,2024-11-04 8:06:30,1,0,2
0.13582093441384163,2023-05-29 16:50:10,1,10,1,0.06451612903225812,3,0.0896551724137931,0.0,0.053896216509799866,2024-11-04 8:06:52,2,0,2
0.08818302629178934,2023-03-22 16:10:14,1,6,2,0.09677419354838712,3,0.031034482758620682,0.0,0.11460239272851447,2024-11-04 8:07:37,2,0,2
0.03802798551215572,2023-05-19 16:52:53,1,32,1,0.12903225806451613,3,0.013793103448275862,0.0,0.04614519041134012,2024-11-04 8:11:12,2,0,1
0.4129087734841181,2023-05-22 16:22:36,1,3,0,0.016129032258064557,3,0.5310344827586208,0.0,0.04497759589802605,2024-11-04 8:10:39,2,1,2
0.12340724913359563,2023-12-18 16:47:17,1,31,2,0.8548387096774193,2,0.12413793103448274,0.0,0.0726987229729094,2024-11-04 8:07:50,1,0,1
0.38564244208770876,2023-07-19 17:03:58,1,30,2,0.3709677419354839,0,0.3896551724137931,0.0,0.9654702575967585,2024-11-04 8:08:27,0,1,1
0.23622482215910573,2023-04-19 16:36:03,1,0,0,0.6451612903225806,0,0.2482758620689655,0.0,0.8029346483167684,2024-11-04 8:12:06,0,0,2
0.15645308387836465,2023-11-13 16:11:52,1,17,1,0.8870967741935485,2,0.3103448275862069,0.0,0.5232591280078835,2024-11-04 8:08:00,1,0,0
0.1049743335852203,2023-01-03 16:46:36,1,19,0,0.6612903225806451,0,0.996551724137931,0.0,0.4858100632262176,2024-11-04 8:10:16,1,0,0
0.20791098835239857,2023-01-30 16:15:49,1,32,0,0.6612903225806451,1,0.34137931034482755,0.0,0.20899336817071484,2024-11-04 8:08:21,1,0,1
0.32837376553664954,2023-03-02 16:11:53,1,23,0,0.7096774193548387,2,0.14482758620689656,0.0,0.08485730072583109,2024-11-04 8:12:15,1,0,1
0.11237981082419156,2023-01-04 16:02:09,1,20,0,0.32258064516129037,0,0.7758620689655172,0.0,0.522428300823971,2024-11-04 8:10:23,2,0,0
0.2544649138807098,2023-07-03 17:47:49,1,17,1,0.5483870967741935,1,0.4206896551724138,0.0,0.49643806371557214,2024-11-04 8:07:26,0,0,0
0.010475024102978346,2023-07-24 17:02:18,1,40,1,0.7096774193548387,2,0.22413793103448276,0.0,0.17888529341777837,2024-11-04 8:11:15,1,0,3
0.05908747426844203,2023-10-24 17:09:41,1,11,2,0.43029748107928134,2,0.07586206896551724,0.0,0.44188310073309073,2024-11-04 8:07:55,0,0,0
0.25684654871407353,2023-07-31 16:25:26,1,7,1,0.5645161290322581,2,0.7793103448275862,0.0,0.4928324350630582,2024-11-04 8:08:01,0,0,2
0.16006983349401988,2023-06-12 17:32:52,1,20,0,0.016129032258064557,3,0.013793103448275862,0.0,0.06424458584340387,2024-11-04 8:09:48,2,0,0
0.005690908617140475,2023-11-30 16:52:42,1,1,2,0.4032258064516129,0,0.5206896551724138,0.0,0.39361042809110064,2024-11-04 8:10:20,0,0,2
0.16341037600646222,2023-11-15 18:57:38,1,40,1,0.6612903225806451,1,0.48620689655172417,0.0,0.48131109369391417,2024-11-04 8:08:42,1,0,3
0.07333559163040361,2023-05-25 16:34:22,1,22,1,0.6774193548387097,1,0.3103448275862069,0.0,0.5395153776969955,2024-11-04 8:12:13,1,0,1
0.1499752455898064,2023-08-24 16:47:21,1,10,0,0.8064516129032258,2,0.18275862068965515,0.0,0.11069427845078963,2024-11-04 8:10:00,1,0,2
0.4170675143966438,2023-05-04 16:21:31,1,28,0,0.20967741935483875,1,0.3379310344827586,0.0,0.6425446704049409,2024-11-04 8:06:49,2,1,1
0.25290147744742947,2023-02-06 17:46:59,1,15,0,0.4516129032258065,1,0.4586206896551724,0.0,0.4214807814077547,2024-11-04 8:11:46,0,0,0
0.2714594679104672,2023-02-17 18:16:05,1,18,0,0.5806451612903226,0,0.703448275862069,0.0,0.6279077270961246,2024-11-04 8:07:31,0,0,0
0.15877739270917476,2023-02-24 16:23:22,1,32,0,0.7580645161290323,0,0.5103448275862069,0.0,0.9027495271141394,2024-11-04 8:08:15,1,0,1
0.36164369283685543,2023-12-07 16:20:08,1,25,0,0.6935483870967742,2,0.21379310344827585,0.0,0.08658617412148092,2024-11-04 8:07:23,1,1,1
0.06076556270682961,2023-03-20 18:28:48,1,21,0,0.5967741935483871,1,0.5551724137931034,0.0,0.4440025166804018,2024-11-04 8:12:15,0,0,0
0.03888787555045991,2023-05-24 16:25:50,1,1,0,0.11290322580645162,3,0.6620689655172414,0.0,0.02147110186774791,2024-11-04 8:07:46,2,0,2
0.15498682416176962,2023-05-22 16:17:19,1,30,1,0.9193548387096775,2,0.30689655172413793,0.0,0.4854746402773726,2024-11-04 8:09:48,1,0,1
0.18813872892617972,2023-01-06 17:01:53,1,29,0,0.7258064516129032,0,0.5862068965517242,0.0,0.5272875643454145,2024-11-04 8:10:07,1,0,1
0.06842640122990332,2023-10-19 16:42:37,1,5,1,0.4193548387096775,0,0.11034482758620691,0.0,0.38800772212191653,2024-11-04 8:07:12,0,0,2
0.2853844750762175,2023-07-10 17:15:27,1,8,0,0.7419354838709677,2,0.41724137931034483,0.0,0.40697827615458765,2024-11-04 8:10:31,1,0,2
0.23818432915548376,2023-06-26 18:25:21,1,41,2,0.16129032258064518,1,0.017241379310344827,0.0,0.552341440396216,2024-11-04 8:07:53,2,0,3
0.2636891888370639,2023-01-13 16:44:26,1,6,0,0.6451612903225806,1,0.18620689655172412,0.0,0.008660499544927182,2024-11-04 8:11:40,0,0,2
0.25344868019907757,2023-12-19 16:55:17,1,16,1,0.6290322580645161,2,0.3758620689655172,0.0,0.1621531330116679,2024-11-04 8:10:02,0,0,0
0.08516559397555827,2023-09-28 16:20:57,1,36,1,0.3709677419354839,0,0.9724137931034483,0.0,0.6714374251348079,2024-11-04 8:11:01,0,0,3
0.3029887693149543,2023-01-09 16:54:58,1,4,0,0.06451612903225812,3,0.5724137931034483,0.0,0.025471978403870745,2024-11-04 8:09:39,2,0,2
0.02696927847408604,2023-11-07 16:46:04,1,23,0,0.4838709677419355,0,0.2586206896551724,0.0,0.06853853734084217,2024-11-04 8:11:27,0,0,1
0.32831122807931834,2023-11-29 18:10:30,1,4,0,0.04838709677419356,3,0.17931034482758618,0.0,0.01811956114041114,2024-11-04 8:11:52,2,0,2
0.2728092346978659,2023-11-02 16:36:37,1,28,0,0.4032258064516129,0,0.5137931034482759,0.0,0.9005534814751082,2024-11-04 8:06:52,0,0,1
0.04753889048127785,2023-01-23 16:50:31,1,13,0,0.532258064516129,0,0.45172413793103444,0.0,0.9976332180302944,2024-11-04 8:09:17,0,0,0
0.0026005159340229825,2023-11-13 18:26:24,1,38,0,0.33870967741935487,0,0.13448275862068965,0.0,0.9438942940456042,2024-11-04 8:12:22,0,0,3
0.3838080100059932,2023-11-27 16:05:27,1,22,1,0.4838709677419355,1,0.0,0.0,0.21589541794774933,2024-11-04 8:10:54,0,1,1
0.09214894337754384,2023-01-06 17:16:44,1,19,3,0.27419354838709675,0,0.2586206896551724,0.0,0.8989798840337333,2024-11-04 8:12:21,2,0,0
0.30657946165672145,2023-02-06 17:57:28,1,32,1,0.22580645161290325,1,0.41379310344827586,0.0,0.041218707862071935,2024-11-04 8:10:37,2,0,1
0.09028324256716261,2023-10-23 17:16:20,1,26,0,0.04838709677419356,3,0.9379310344827586,0.0,0.08104329308706076,2024-11-04 8:11:52,2,0,1
0.021054277301508714,2024-01-01 16:08:49,1,21,1,0.6612903225806451,2,0.503448275862069,0.0,0.07075407649794244,2024-11-04 8:11:28,1,0,0
0.017619928603069546,2023-11-06 17:22:58,1,30,1,0.06451612903225812,3,0.24482758620689654,0.0,0.5786563454090078,2024-11-04 8:07:21,2,0,1
0.25629934596242543,2023-10-19 16:14:15,1,14,2,0.08064516129032262,3,0.2206896551724138,0.0,0.050861277403517174,2024-11-04 8:09:56,2,0,0
0.03819475206503895,2023-01-09 16:09:48,1,1,0,0.532258064516129,1,0.5103448275862069,0.0,0.18221801281732425,2024-11-04 8:11:21,0,0,2
0.3962112723766839,2023-09-04 18:13:25,1,31,2,0.6290322580645161,1,0.37241379310344824,0.0,0.4086016156765528,2024-11-04 8:09:35,0,1,1
0.19356906480444017,2023-12-22 16:27:49,1,37,1,0.7903225806451613,2,0.4586206896551724,0.0,0.2274066764627197,2024-11-04 8:09:59,1,0,3
0.11397451598613752,2023-08-30 16:11:47,1,39,0,0.0,3,0.010344827586206896,0.0,0.043891336408379805,2024-11-04 8:10:35,3,0,3
0.1183677723636553,2023-12-25 16:58:19,1,1,2,0.0,3,0.1896551724137931,0.0,0.04368161304156691,2024-11-04 8:11:36,3,0,2
0.09711024832582014,2023-07-04 16:27:23,1,43,2,0.6451612903225806,0,0.010344827586206896,0.0,0.09460876509235223,2024-11-04 8:06:24,0,0,3
0.17765328191364618,2023-02-13 17:18:15,1,38,2,0.0,3,0.47586206896551725,0.0,0.027567867691443152,2024-11-04 8:10:09,3,0,3
0.22634390390077389,2023-09-06 16:28:38,1,22,0,0.6612903225806451,0,0.706896551724138,0.0,0.8434018474477608,2024-11-04 8:08:15,1,0,1
0.03902858482945514,2023-09-18 17:31:23,1,4,0,0.08064516129032262,3,0.49655172413793097,0.0,0.0666590933228651,2024-11-04 8:11:00,2,0,2
0.01200719180759309,2023-08-14 18:13:38,1,20,0,0.6612903225806451,1,0.5206896551724138,0.0,0.4443110520181169,2024-11-04 8:08:06,1,0,0
0.2671131146259478,2023-07-19 16:57:01,1,34,1,0.9838709677419355,2,0.06896551724137931,0.0,0.46334680850777793,2024-11-04 8:11:58,1,0,3
0.25426166714438336,2023-07-31 16:01:00,1,21,1,0.4032258064516129,1,0.5448275862068966,0.0,0.4685058688933194,2024-11-04 8:11:13,0,0,0
0.006545587200667067,2023-04-05 18:37:10,1,13,0,0.4193548387096775,1,0.503448275862069,0.0,0.6012029517219499,2024-11-04 8:08:25,0,0,0
0.2791515751622065,2023-07-07 16:38:12,1,19,2,0.4032258064516129,1,0.041379310344827586,0.0,0.6413280060013149,2024-11-04 8:10:49,0,0,0
0.05092633608671861,2023-02-06 16:09:48,1,10,1,0.8709677419354838,2,0.027586206896551724,0.0,0.4946702032837839,2024-11-04 8:08:43,1,0,2
0.10205070745498605,2023-08-25 16:52:28,1,37,2,0.6935483870967742,2,0.30344827586206896,0.0,0.2777873378172906,2024-11-04 8:06:31,1,0,3
